@RELATION browserninja.website

@ATTRIBUTE URL STRING
@ATTRIBUTE id NUMERIC
@ATTRIBUTE tagName STRING
@ATTRIBUTE childsNumber NUMERIC
@ATTRIBUTE textLength NUMERIC
@ATTRIBUTE basePlatform STRING
@ATTRIBUTE targetPlatform STRING
@ATTRIBUTE baseBrowser STRING
@ATTRIBUTE targetBrowser STRING
@ATTRIBUTE baseDPI NUMERIC
@ATTRIBUTE targetDPI NUMERIC
@ATTRIBUTE baseScreenshot STRING
@ATTRIBUTE targetScreenshot STRING
@ATTRIBUTE baseX NUMERIC
@ATTRIBUTE targetX NUMERIC
@ATTRIBUTE baseY NUMERIC
@ATTRIBUTE targetY NUMERIC
@ATTRIBUTE baseHeight NUMERIC
@ATTRIBUTE targetHeight NUMERIC
@ATTRIBUTE baseWidth NUMERIC
@ATTRIBUTE targetWidth NUMERIC
@ATTRIBUTE baseParentX NUMERIC
@ATTRIBUTE targetParentX NUMERIC
@ATTRIBUTE baseParentY NUMERIC
@ATTRIBUTE targetParentY NUMERIC
@ATTRIBUTE imageDiff NUMERIC
@ATTRIBUTE chiSquared NUMERIC
@ATTRIBUTE baseDeviceWidth NUMERIC
@ATTRIBUTE targetDeviceWidth NUMERIC
@ATTRIBUTE baseViewportWidth NUMERIC
@ATTRIBUTE targetViewportWidth NUMERIC
@ATTRIBUTE xpath STRING
@ATTRIBUTE baseXpath STRING
@ATTRIBUTE targetXpath STRING
@ATTRIBUTE phash NUMERIC
@ATTRIBUTE basePreviousSiblingLeft NUMERIC
@ATTRIBUTE targetPreviousSiblingLeft NUMERIC
@ATTRIBUTE basePreviousSiblingTop NUMERIC
@ATTRIBUTE targetPreviousSiblingTop NUMERIC
@ATTRIBUTE baseNextSiblingLeft NUMERIC
@ATTRIBUTE targetNextSiblingLeft NUMERIC
@ATTRIBUTE baseNextSiblingTop NUMERIC
@ATTRIBUTE targetNextSiblingTop NUMERIC
@ATTRIBUTE baseTextNodes NUMERIC
@ATTRIBUTE targetTextNodes NUMERIC
@ATTRIBUTE baseFontFamily STRING
@ATTRIBUTE targetFontFamily STRING
@ATTRIBUTE external {1, 0}
@ATTRIBUTE internal {1, 0}
@ATTRIBUTE base_bin1 NUMERIC
@ATTRIBUTE base_bin2 NUMERIC
@ATTRIBUTE base_bin3 NUMERIC
@ATTRIBUTE base_bin4 NUMERIC
@ATTRIBUTE base_bin5 NUMERIC
@ATTRIBUTE base_bin6 NUMERIC
@ATTRIBUTE base_bin7 NUMERIC
@ATTRIBUTE base_bin8 NUMERIC
@ATTRIBUTE base_bin9 NUMERIC
@ATTRIBUTE base_bin10 NUMERIC
@ATTRIBUTE target_bin1 NUMERIC
@ATTRIBUTE target_bin2 NUMERIC
@ATTRIBUTE target_bin3 NUMERIC
@ATTRIBUTE target_bin4 NUMERIC
@ATTRIBUTE target_bin5 NUMERIC
@ATTRIBUTE target_bin6 NUMERIC
@ATTRIBUTE target_bin7 NUMERIC
@ATTRIBUTE target_bin8 NUMERIC
@ATTRIBUTE target_bin9 NUMERIC
@ATTRIBUTE target_bin10 NUMERIC
@ATTRIBUTE diff_bin01 NUMERIC
@ATTRIBUTE diff_bin02 NUMERIC
@ATTRIBUTE diff_bin03 NUMERIC
@ATTRIBUTE diff_bin04 NUMERIC
@ATTRIBUTE diff_bin05 NUMERIC
@ATTRIBUTE diff_bin11 NUMERIC
@ATTRIBUTE diff_bin12 NUMERIC
@ATTRIBUTE diff_bin13 NUMERIC
@ATTRIBUTE diff_bin14 NUMERIC
@ATTRIBUTE diff_bin15 NUMERIC
@ATTRIBUTE diff_bin21 NUMERIC
@ATTRIBUTE diff_bin22 NUMERIC
@ATTRIBUTE diff_bin23 NUMERIC
@ATTRIBUTE diff_bin24 NUMERIC
@ATTRIBUTE diff_bin25 NUMERIC
@ATTRIBUTE diff_bin31 NUMERIC
@ATTRIBUTE diff_bin32 NUMERIC
@ATTRIBUTE diff_bin33 NUMERIC
@ATTRIBUTE diff_bin34 NUMERIC
@ATTRIBUTE diff_bin35 NUMERIC
@ATTRIBUTE diff_bin41 NUMERIC
@ATTRIBUTE diff_bin42 NUMERIC
@ATTRIBUTE diff_bin43 NUMERIC
@ATTRIBUTE diff_bin44 NUMERIC
@ATTRIBUTE diff_bin45 NUMERIC
@ATTRIBUTE sdd NUMERIC
@ATTRIBUTE ncc NUMERIC
@ATTRIBUTE base_centroid_x NUMERIC
@ATTRIBUTE base_centroid_y NUMERIC
@ATTRIBUTE base_orientation NUMERIC
@ATTRIBUTE target_centroid_x NUMERIC
@ATTRIBUTE target_centroid_y NUMERIC
@ATTRIBUTE target_orientation NUMERIC
@ATTRIBUTE missmatch NUMERIC
@ATTRIBUTE emd NUMERIC
@ATTRIBUTE ssim NUMERIC
@ATTRIBUTE mse NUMERIC
@ATTRIBUTE psnr NUMERIC

@DATA
http://192.168.0.13:8080/73/index.notranslate.html,10864.0,FIGURE,2.0,330.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/null,./log-alexa/67/null,10.0,-1.0,13642.0,-1.0,694.0,-1.0,370.0,-1.0,0.0,-1.0,13617.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[8]/figure[1],/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[8]/figure[1],null,-1.0,0.0,-1.0,12903.0,-1.0,0.0,-1.0,14331.0,-1.0,2.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/73/index.notranslate.html,10862.0,IMG,0.0,0.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/results/iphone12/10862.png,./log-alexa/67/null,120.0,-1.0,12928.0,-1.0,694.0,-1.0,150.0,-1.0,120.0,-1.0,12928.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[7]/figure[1]/a[1]/img[1],/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[7]/figure[1]/a[1]/img[1],null,-1.0,0.0,-1.0,12189.0,-1.0,0.0,-1.0,13617.0,-1.0,0.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7967213114754098,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/73/index.notranslate.html,10861.0,A,1.0,153.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/null,./log-alexa/67/null,120.0,-1.0,12928.0,-1.0,694.0,-1.0,150.0,-1.0,10.0,-1.0,12928.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[7]/figure[1]/a[1],/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[7]/figure[1]/a[1],null,-1.0,0.0,-1.0,12189.0,-1.0,0.0,-1.0,13617.0,-1.0,2.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/73/index.notranslate.html,10860.0,FIGURE,2.0,318.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/null,./log-alexa/67/null,10.0,-1.0,12928.0,-1.0,694.0,-1.0,370.0,-1.0,0.0,-1.0,12903.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[7]/figure[1],/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[7]/figure[1],null,-1.0,0.0,-1.0,12189.0,-1.0,0.0,-1.0,13617.0,-1.0,2.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/73/index.notranslate.html,10858.0,IMG,0.0,0.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/results/iphone12/10858.png,./log-alexa/67/null,120.0,-1.0,12214.0,-1.0,694.0,-1.0,150.0,-1.0,120.0,-1.0,12214.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[6]/figure[1]/a[1]/img[1],/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[6]/figure[1]/a[1]/img[1],null,-1.0,0.0,-1.0,11475.0,-1.0,0.0,-1.0,12903.0,-1.0,0.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7967213114754098,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/73/index.notranslate.html,10857.0,A,1.0,147.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/null,./log-alexa/67/null,120.0,-1.0,12214.0,-1.0,694.0,-1.0,150.0,-1.0,10.0,-1.0,12214.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[6]/figure[1]/a[1],/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[6]/figure[1]/a[1],null,-1.0,0.0,-1.0,11475.0,-1.0,0.0,-1.0,12903.0,-1.0,2.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/73/index.notranslate.html,10856.0,FIGURE,2.0,312.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/null,./log-alexa/67/null,10.0,-1.0,12214.0,-1.0,694.0,-1.0,370.0,-1.0,0.0,-1.0,12189.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[6]/figure[1],/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[6]/figure[1],null,-1.0,0.0,-1.0,11475.0,-1.0,0.0,-1.0,12903.0,-1.0,2.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/73/index.notranslate.html,10854.0,IMG,0.0,0.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/results/iphone12/10854.png,./log-alexa/67/null,120.0,-1.0,11500.0,-1.0,694.0,-1.0,150.0,-1.0,120.0,-1.0,11500.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[5]/figure[1]/a[1]/img[1],/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[5]/figure[1]/a[1]/img[1],null,-1.0,0.0,-1.0,10761.0,-1.0,0.0,-1.0,12189.0,-1.0,0.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7967213114754098,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/73/index.notranslate.html,10853.0,A,1.0,156.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/null,./log-alexa/67/null,120.0,-1.0,11500.0,-1.0,694.0,-1.0,150.0,-1.0,10.0,-1.0,11500.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[5]/figure[1]/a[1],/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[5]/figure[1]/a[1],null,-1.0,0.0,-1.0,10761.0,-1.0,0.0,-1.0,12189.0,-1.0,2.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/73/index.notranslate.html,10852.0,FIGURE,2.0,310.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/null,./log-alexa/67/null,10.0,-1.0,11500.0,-1.0,694.0,-1.0,370.0,-1.0,0.0,-1.0,11475.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[5]/figure[1],/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[5]/figure[1],null,-1.0,0.0,-1.0,10761.0,-1.0,0.0,-1.0,12189.0,-1.0,2.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/73/index.notranslate.html,10850.0,IMG,0.0,0.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/results/iphone12/10850.png,./log-alexa/67/null,120.0,-1.0,10786.0,-1.0,694.0,-1.0,150.0,-1.0,120.0,-1.0,10786.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[4]/figure[1]/a[1]/img[1],/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[4]/figure[1]/a[1]/img[1],null,-1.0,0.0,-1.0,10047.0,-1.0,0.0,-1.0,11475.0,-1.0,0.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7967213114754098,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/73/index.notranslate.html,10849.0,A,1.0,162.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/null,./log-alexa/67/null,120.0,-1.0,10786.0,-1.0,694.0,-1.0,150.0,-1.0,10.0,-1.0,10786.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[4]/figure[1]/a[1],/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[4]/figure[1]/a[1],null,-1.0,0.0,-1.0,10047.0,-1.0,0.0,-1.0,11475.0,-1.0,2.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/73/index.notranslate.html,10848.0,FIGURE,2.0,318.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/null,./log-alexa/67/null,10.0,-1.0,10786.0,-1.0,694.0,-1.0,370.0,-1.0,0.0,-1.0,10761.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[4]/figure[1],/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[4]/figure[1],null,-1.0,0.0,-1.0,10047.0,-1.0,0.0,-1.0,11475.0,-1.0,2.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/73/index.notranslate.html,10846.0,IMG,0.0,0.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/results/iphone12/10846.png,./log-alexa/67/null,120.0,-1.0,10072.0,-1.0,694.0,-1.0,150.0,-1.0,120.0,-1.0,10072.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[3]/figure[1]/a[1]/img[1],/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[3]/figure[1]/a[1]/img[1],null,-1.0,0.0,-1.0,9333.0,-1.0,0.0,-1.0,10761.0,-1.0,0.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7967213114754098,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/73/index.notranslate.html,10845.0,A,1.0,153.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/null,./log-alexa/67/null,120.0,-1.0,10072.0,-1.0,694.0,-1.0,150.0,-1.0,10.0,-1.0,10072.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[3]/figure[1]/a[1],/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[3]/figure[1]/a[1],null,-1.0,0.0,-1.0,9333.0,-1.0,0.0,-1.0,10761.0,-1.0,2.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/73/index.notranslate.html,10844.0,FIGURE,2.0,306.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/null,./log-alexa/67/null,10.0,-1.0,10072.0,-1.0,694.0,-1.0,370.0,-1.0,0.0,-1.0,10047.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[3]/figure[1],/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[3]/figure[1],null,-1.0,0.0,-1.0,9333.0,-1.0,0.0,-1.0,10761.0,-1.0,2.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/73/index.notranslate.html,10842.0,IMG,0.0,0.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/results/iphone12/10842.png,./log-alexa/67/null,95.0,-1.0,9358.0,-1.0,694.0,-1.0,200.0,-1.0,95.0,-1.0,9358.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[2]/figure[1]/a[1]/img[1],/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[2]/figure[1]/a[1]/img[1],null,-1.0,0.0,-1.0,8619.0,-1.0,0.0,-1.0,10047.0,-1.0,0.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7967213114754098,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/73/index.notranslate.html,10841.0,A,1.0,195.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/null,./log-alexa/67/null,95.0,-1.0,9358.0,-1.0,694.0,-1.0,200.0,-1.0,10.0,-1.0,9358.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[2]/figure[1]/a[1],/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[2]/figure[1]/a[1],null,-1.0,0.0,-1.0,8619.0,-1.0,0.0,-1.0,10047.0,-1.0,2.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
http://192.168.0.13:8080/73/index.notranslate.html,10840.0,FIGURE,2.0,361.0,'iOS 14.5 - Safari -- iOS 14.5 - iPhone 12',null,null,null,3.0,-1.0,./log-alexa/67/null,./log-alexa/67/null,10.0,-1.0,9358.0,-1.0,694.0,-1.0,370.0,-1.0,0.0,-1.0,9333.0,-1.0,-1.0,-1.0,1170.0,-1.0,390.0,-1.0,/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[2]/figure[1],/body[2]/div[3]/main[1]/div[3]/div[14]/div[1]/div[2]/figure[1],null,-1.0,0.0,-1.0,8619.0,-1.0,0.0,-1.0,10047.0,-1.0,2.0,-1.0,AmazonEmber,null,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
